filename,RA,DEC,Lens,Unsure,Not_lens
01284_324.6793_-25.7051_VariabilityMap_ri.png,324.6793,-25.7051,0,0,1
01236_117.7230_16.9778_VariabilityMap_ri.png,117.723,16.9777,0,0,1
01546_316.2452_7.4569_VariabilityMap_ri.png,316.2452,7.4569,0,0,1
02340_282.4675_-27.0776_VariabilityMap_ri.png,282.4674,-27.0776,0,0,1
01407_267.8258_-25.8454_VariabilityMap_ri.png,267.8258,-25.8454,0,0,1
01383_313.6059_36.9851_VariabilityMap_ri.png,313.6059,36.9851,0,0,1
01254_223.6481_-17.8293_VariabilityMap_ri.png,223.6481,-17.8293,0,0,1
00890_289.1066_33.6855_VariabilityMap_ri.png,289.1066,33.6855,0,0,1
01562_255.2326_-26.9534_VariabilityMap_ri.png,255.2326,-26.9534,0,0,1
00968_257.0179_-24.7553_VariabilityMap_ri.png,257.0179,-24.7552,0,0,1
01070_38.9205_53.6625_VariabilityMap_ri.png,38.9204,53.6625,0,0,1
00676_88.2697_44.3381_VariabilityMap_ri.png,88.2697,44.3381,0,0,1
01196_151.5358_-16.1432_VariabilityMap_ri.png,151.5358,-16.1432,0,0,1
00857_285.5667_-14.3910_VariabilityMap_ri.png,285.5667,-14.391,0,0,1
01185_100.1612_12.0460_VariabilityMap_ri.png,100.1611,12.046,0,0,1
00725_258.3965_58.7989_VariabilityMap_ri.png,258.3965,58.7989,0,0,1
00720_303.1724_17.1132_VariabilityMap_ri.png,303.1724,17.1132,0,0,1
01282_113.5317_-10.3265_VariabilityMap_ri.png,113.5317,-10.3265,0,0,1
01946_278.2175_8.3954_VariabilityMap_ri.png,278.2174,8.3954,0,0,1
00738_238.7734_-6.5913_VariabilityMap_ri.png,238.7734,-6.5913,0,0,1
01031_99.2727_-17.4545_VariabilityMap_ri.png,99.2727,-17.4545,0,0,1
01141_274.4932_12.2975_VariabilityMap_ri.png,274.4932,12.2975,0,0,1
00936_126.6549_15.4510_VariabilityMap_ri.png,126.6549,15.451,0,0,1
01809_64.5285_23.0257_VariabilityMap_ri.png,64.5284,23.0257,0,0,1
02271_273.5442_49.8603_VariabilityMap_ri.png,273.5442,49.8603,0,0,1
00990_166.5862_-26.8795_VariabilityMap_ri.png,166.5862,-26.8795,0,0,1
01304_254.9826_-19.6802_VariabilityMap_ri.png,254.9826,-19.6802,0,0,1
02330_313.8070_20.9503_VariabilityMap_ri.png,313.807,20.9503,0,0,1
00655_314.0177_-10.5694_VariabilityMap_ri.png,314.0177,-10.5694,0,0,1
01629_301.0915_-10.1476_VariabilityMap_ri.png,301.0915,-10.1476,0,0,1
01832_255.0796_-6.4329_VariabilityMap_ri.png,255.0796,-6.4329,0,0,1
00955_103.9744_9.2562_VariabilityMap_ri.png,103.9744,9.2562,0,0,1
01547_8.4407_4.0903_VariabilityMap_ri.png,8.4407,4.0903,0,0,1
00765_264.6337_17.2044_VariabilityMap_ri.png,264.6336,17.2044,0,0,1
00668_257.9727_-20.8964_VariabilityMap_ri.png,257.9726,-20.8964,0,0,1
01215_106.7084_3.1148_VariabilityMap_ri.png,106.7084,3.1147,0,0,1
01223_44.4948_38.7200_VariabilityMap_ri.png,44.4948,38.72,0,1,0
01545_67.4664_4.6406_VariabilityMap_ri.png,67.4663,4.6406,0,0,1
01564_182.8095_-27.6847_VariabilityMap_ri.png,182.8095,-27.6847,0,0,1
01443_297.9040_-19.3108_VariabilityMap_ri.png,297.904,-19.3108,0,0,1
00615_299.8661_-25.5631_VariabilityMap_ri.png,299.8661,-25.5631,0,0,1
00671_271.0695_-22.8970_VariabilityMap_ri.png,271.0695,-22.8969,0,0,1
01177_258.4590_-28.5473_VariabilityMap_ri.png,258.459,-28.5473,0,0,1
01561_299.3976_59.6115_VariabilityMap_ri.png,299.3976,59.6115,0,0,1
01576_304.0376_7.8763_VariabilityMap_ri.png,304.0376,7.8763,0,0,1
01608_151.0197_-6.3683_VariabilityMap_ri.png,151.0197,-6.3682,0,0,1
01500_288.5495_-6.4914_VariabilityMap_ri.png,288.5495,-6.4913,0,0,1
01455_272.8833_-19.5110_VariabilityMap_ri.png,272.8833,-19.511,0,0,1
01464_248.8289_-25.8695_VariabilityMap_ri.png,248.8289,-25.8695,0,0,1
01083_94.6447_-17.0754_VariabilityMap_ri.png,94.6447,-17.0753,0,0,1
01979_237.9094_1.6216_VariabilityMap_ri.png,237.9094,1.6216,0,0,1
00788_42.5601_5.2404_VariabilityMap_ri.png,42.5601,5.2404,0,0,1
00754_333.4958_-26.2925_VariabilityMap_ri.png,333.4957,-26.2925,0,0,1
01569_98.6016_22.6482_VariabilityMap_ri.png,98.6016,22.6482,0,1,0
01517_284.0410_-23.6473_VariabilityMap_ri.png,284.041,-23.6473,0,1,0
00648_81.8791_42.6844_VariabilityMap_ri.png,81.879,42.6843,0,0,1
00937_297.4543_-2.4807_VariabilityMap_ri.png,297.4543,-2.4807,0,0,1
00687_104.7577_30.0095_VariabilityMap_ri.png,104.7577,30.0095,0,1,0
01897_85.8942_-15.4399_VariabilityMap_ri.png,85.8942,-15.4399,0,0,1
02237_291.6658_37.3953_VariabilityMap_ri.png,291.6658,37.3953,0,0,1
01287_107.6865_16.1174_VariabilityMap_ri.png,107.6865,16.1174,0,0,1
02024_102.0044_21.4149_VariabilityMap_ri.png,102.0044,21.4149,0,0,1
02484_69.9948_22.5556_VariabilityMap_ri.png,69.9948,22.5555,0,0,1
01481_76.2454_-12.8459_VariabilityMap_ri.png,76.2454,-12.8459,0,0,1
01898_83.0697_77.4016_VariabilityMap_ri.png,83.0697,77.4016,0,0,1
01916_203.1667_6.6031_VariabilityMap_ri.png,203.1667,6.6031,0,0,1
00879_280.7643_-1.7844_VariabilityMap_ri.png,280.7643,-1.7844,0,0,1
00616_280.9726_-18.3282_VariabilityMap_ri.png,280.9726,-18.3282,0,0,1
00710_284.7390_44.7029_VariabilityMap_ri.png,284.7389,44.7029,1,0,0
01476_320.6075_-16.3570_VariabilityMap_ri.png,320.6075,-16.357,1,0,0
01466_138.6292_-9.6607_VariabilityMap_ri.png,138.6292,-9.6607,0,1,0
01044_238.0349_-22.3120_VariabilityMap_ri.png,238.0349,-22.312,0,0,1
00632_109.1456_17.7482_VariabilityMap_ri.png,109.1456,17.7482,0,0,1
01570_279.5942_12.6023_VariabilityMap_ri.png,279.5942,12.6023,0,0,1
01851_258.1340_25.2735_VariabilityMap_ri.png,258.134,25.2734,0,0,1
01266_81.1174_-25.7282_VariabilityMap_ri.png,81.1174,-25.7282,0,0,1
00800_329.4280_48.7114_VariabilityMap_ri.png,329.428,48.7114,0,1,0
01267_267.8198_-17.1248_VariabilityMap_ri.png,267.8198,-17.1248,0,0,1
01364_128.3821_4.6723_VariabilityMap_ri.png,128.3821,4.6723,0,0,1
01452_233.2016_7.8170_VariabilityMap_ri.png,233.2016,7.817,0,0,1
01856_1.5094_65.0337_VariabilityMap_ri.png,1.5094,65.0337,0,0,1
00627_241.6492_-17.2344_VariabilityMap_ri.png,241.6492,-17.2344,0,0,1
01264_252.5104_4.4027_VariabilityMap_ri.png,252.5104,4.4027,0,0,1
00965_106.1397_-27.0841_VariabilityMap_ri.png,106.1397,-27.0841,0,0,1
01519_78.5142_0.1817_VariabilityMap_ri.png,78.5142,0.1817,0,0,1
01972_314.2312_20.6406_VariabilityMap_ri.png,314.2312,20.6406,0,0,1
01394_4.7232_50.5809_VariabilityMap_ri.png,4.7232,50.5809,0,0,1
01334_40.2298_83.8703_VariabilityMap_ri.png,40.2298,83.8703,0,0,1
01027_298.0315_-22.8320_VariabilityMap_ri.png,298.0315,-22.832,0,0,1
02439_42.4651_54.7268_VariabilityMap_ri.png,42.4651,54.7268,0,0,1
01794_284.2416_-16.1828_VariabilityMap_ri.png,284.2416,-16.1828,0,0,1
01472_123.6901_-24.0895_VariabilityMap_ri.png,123.6901,-24.0895,0,0,1
01116_280.7944_-24.0816_VariabilityMap_ri.png,280.7944,-24.0816,1,0,0
02027_278.9663_10.5158_VariabilityMap_ri.png,278.9663,10.5158,0,0,1
00931_231.4595_-15.5138_VariabilityMap_ri.png,231.4595,-15.5138,0,0,1
00667_104.3891_53.6339_VariabilityMap_ri.png,104.3891,53.6339,0,0,1
01750_291.7536_-3.6879_VariabilityMap_ri.png,291.7536,-3.6879,0,0,1
02035_270.5952_-22.3798_VariabilityMap_ri.png,270.5952,-22.3798,0,1,0
01542_281.5991_35.3338_VariabilityMap_ri.png,281.5991,35.3337,0,0,1
01959_131.6553_17.2973_VariabilityMap_ri.png,131.6553,17.2973,0,0,1
00983_278.7723_-27.1570_VariabilityMap_ri.png,278.7722,-27.157,0,0,1
00992_237.7136_9.2670_VariabilityMap_ri.png,237.7136,9.267,0,0,1
01485_21.3174_-10.2082_VariabilityMap_ri.png,21.3174,-10.2082,1,0,0
01317_325.9682_-1.5308_VariabilityMap_ri.png,325.9682,-1.5308,0,0,1
00654_339.3190_-10.4812_VariabilityMap_ri.png,339.319,-10.4812,0,0,1
01380_83.6356_19.4508_VariabilityMap_ri.png,83.6356,19.4508,0,0,1
01442_307.0975_2.7346_VariabilityMap_ri.png,307.0975,2.7346,0,0,1
01037_284.1684_-10.5553_VariabilityMap_ri.png,284.1684,-10.5553,0,0,1
00811_53.2840_55.1717_VariabilityMap_ri.png,53.284,55.1717,0,0,1
00913_275.3684_4.4663_VariabilityMap_ri.png,275.3684,4.4663,0,0,1
02079_250.5835_36.4077_VariabilityMap_ri.png,250.5835,36.4077,0,0,1
00688_347.4543_-6.1170_VariabilityMap_ri.png,347.4543,-6.117,0,0,1
01250_293.3679_2.8178_VariabilityMap_ri.png,293.3679,2.8178,0,0,1
01486_25.3687_45.8982_VariabilityMap_ri.png,25.3687,45.8982,0,0,1
01088_291.4128_-22.6502_VariabilityMap_ri.png,291.4128,-22.6502,0,0,1
01890_267.8671_-16.1819_VariabilityMap_ri.png,267.8671,-16.1819,0,0,1
01666_108.0005_12.3427_VariabilityMap_ri.png,108.0005,12.3427,0,1,0
00767_220.1019_-11.8795_VariabilityMap_ri.png,220.1019,-11.8795,0,0,1
01983_297.3582_28.2992_VariabilityMap_ri.png,297.3582,28.2992,0,0,1
01011_269.9449_13.1873_VariabilityMap_ri.png,269.9449,13.1873,0,0,1
01232_310.7397_-27.6316_VariabilityMap_ri.png,310.7397,-27.6316,0,0,1
01977_310.9177_22.3614_VariabilityMap_ri.png,310.9177,22.3614,0,0,1
00999_275.3448_-24.8852_VariabilityMap_ri.png,275.3448,-24.8852,0,1,0
00600_291.3661_-18.9765_VariabilityMap_ri.png,291.3661,-18.9765,0,0,1
01781_321.8979_27.1046_VariabilityMap_ri.png,321.8979,27.1046,0,0,1
01493_91.1190_-23.7226_VariabilityMap_ri.png,91.119,-23.7226,0,0,1
02337_157.2939_-12.7200_VariabilityMap_ri.png,157.2939,-12.72,0,0,1
01194_317.5937_19.2430_VariabilityMap_ri.png,317.5937,19.243,0,0,1
01233_1.3762_50.0801_VariabilityMap_ri.png,1.3762,50.0801,0,0,1
00875_239.2858_-24.9316_VariabilityMap_ri.png,239.2858,-24.9316,0,0,1
01768_28.2340_-12.3743_VariabilityMap_ri.png,28.234,-12.3743,0,0,1
02203_305.3489_-15.1975_VariabilityMap_ri.png,305.3489,-15.1975,0,0,1
01278_339.8658_46.8475_VariabilityMap_ri.png,339.8658,46.8474,0,0,1
02531_107.9949_-1.1080_VariabilityMap_ri.png,107.9949,-1.108,0,0,1
00603_204.0748_4.1719_VariabilityMap_ri.png,204.0748,4.1719,0,0,1
01107_312.3900_-15.4015_VariabilityMap_ri.png,312.39,-15.4015,0,0,1
01722_268.9835_4.8974_VariabilityMap_ri.png,268.9835,4.8974,0,0,1
00813_67.4050_29.9006_VariabilityMap_ri.png,67.405,29.9006,0,0,1
00808_256.0694_-20.0921_VariabilityMap_ri.png,256.0693,-20.092,0,0,1
00894_248.7216_-27.6358_VariabilityMap_ri.png,248.7216,-27.6358,0,0,1
01055_292.5594_-2.1047_VariabilityMap_ri.png,292.5594,-2.1046,0,0,1
02049_261.7231_-17.2930_VariabilityMap_ri.png,261.7231,-17.293,0,0,1
01009_312.3243_5.7997_VariabilityMap_ri.png,312.3243,5.7996,0,0,1
01636_239.2337_-13.8695_VariabilityMap_ri.png,239.2337,-13.8695,0,1,0
00962_133.3166_65.2486_VariabilityMap_ri.png,133.3166,65.2486,0,0,1
01397_40.3421_33.9350_VariabilityMap_ri.png,40.3421,33.935,0,0,1
00926_267.0429_5.0939_VariabilityMap_ri.png,267.0428,5.0939,0,0,1
01951_87.8126_31.1340_VariabilityMap_ri.png,87.8126,31.134,0,0,1
01332_272.2027_-26.2856_VariabilityMap_ri.png,272.2027,-26.2856,0,0,1
02327_126.4510_-25.0637_VariabilityMap_ri.png,126.451,-25.0637,0,0,1
01438_104.0417_17.9380_VariabilityMap_ri.png,104.0417,17.938,0,0,1
01902_308.6599_-16.9553_VariabilityMap_ri.png,308.6599,-16.9553,0,1,0
01662_333.7145_31.8043_VariabilityMap_ri.png,333.7145,31.8043,0,0,1
02487_128.9304_-23.1914_VariabilityMap_ri.png,128.9304,-23.1914,0,0,1
00775_242.4609_-16.9037_VariabilityMap_ri.png,242.4609,-16.9037,0,0,1
01673_213.6314_-5.4975_VariabilityMap_ri.png,213.6314,-5.4974,0,0,1
01261_110.1519_31.3122_VariabilityMap_ri.png,110.1519,31.3122,0,0,1
01245_281.6212_-17.7405_VariabilityMap_ri.png,281.6212,-17.7405,0,0,1
01034_302.3641_-4.6579_VariabilityMap_ri.png,302.3641,-4.6579,0,0,1
01482_313.0584_-7.3536_VariabilityMap_ri.png,313.0584,-7.3536,0,0,1
02215_291.5432_0.3302_VariabilityMap_ri.png,291.5432,0.3302,0,0,1
01164_276.4196_-9.8683_VariabilityMap_ri.png,276.4196,-9.8683,0,0,1
02390_49.7127_41.6978_VariabilityMap_ri.png,49.7127,41.6978,0,0,1
01276_148.5117_-18.4887_VariabilityMap_ri.png,148.5117,-18.4887,0,0,1
02123_52.0999_46.0391_VariabilityMap_ri.png,52.0999,46.0391,0,0,1
01645_306.5589_5.6635_VariabilityMap_ri.png,306.5589,5.6635,0,0,1
00652_40.6887_-10.0491_VariabilityMap_ri.png,40.6887,-10.049,0,1,0
01020_68.8718_17.6134_VariabilityMap_ri.png,68.8717,17.6134,0,0,1
01605_68.3485_-11.2602_VariabilityMap_ri.png,68.3485,-11.2602,0,1,0
00945_309.8400_-8.8809_VariabilityMap_ri.png,309.8399,-8.8809,0,0,1
01790_98.3626_23.9743_VariabilityMap_ri.png,98.3626,23.9743,0,1,0
01325_298.8098_32.8663_VariabilityMap_ri.png,298.8098,32.8663,0,1,0
01475_135.9868_-8.5478_VariabilityMap_ri.png,135.9867,-8.5478,0,0,1
02483_278.5146_-16.2557_VariabilityMap_ri.png,278.5145,-16.2557,0,0,1
01960_341.0763_32.6187_VariabilityMap_ri.png,341.0763,32.6186,0,0,1
00974_329.2766_49.7812_VariabilityMap_ri.png,329.2765,49.7812,0,1,0
00953_274.2738_-18.2013_VariabilityMap_ri.png,274.2738,-18.2013,0,0,1
01081_53.9700_42.5360_VariabilityMap_ri.png,53.97,42.536,1,0,0
01229_220.0990_65.3374_VariabilityMap_ri.png,220.099,65.3374,0,0,1
01008_333.0084_40.5225_VariabilityMap_ri.png,333.0084,40.5225,0,0,1
02415_341.3354_52.3306_VariabilityMap_ri.png,341.3354,52.3305,0,0,1
01710_273.7519_5.7412_VariabilityMap_ri.png,273.7519,5.7412,0,0,1
01703_285.4771_-13.3850_VariabilityMap_ri.png,285.4771,-13.385,0,0,1
01444_92.0553_-0.5345_VariabilityMap_ri.png,92.0553,-0.5345,0,0,1
00636_301.0292_1.5948_VariabilityMap_ri.png,301.0292,1.5948,0,0,1
01336_343.8420_47.8062_VariabilityMap_ri.png,343.842,47.8061,0,0,1
01709_89.3979_-29.9933_VariabilityMap_ri.png,89.3979,-29.9933,1,0,0
02074_113.3714_-3.0636_VariabilityMap_ri.png,113.3714,-3.0636,0,0,1
00995_304.8836_-25.6485_VariabilityMap_ri.png,304.8836,-25.6484,0,0,1
01106_286.5437_-26.1154_VariabilityMap_ri.png,286.5437,-26.1154,0,0,1
01296_115.0397_44.2126_VariabilityMap_ri.png,115.0397,44.2126,0,0,1
01308_313.3206_-25.4757_VariabilityMap_ri.png,313.3206,-25.4757,0,0,1
02097_253.9270_11.7583_VariabilityMap_ri.png,253.927,11.7583,0,0,1
00714_125.1314_-14.0540_VariabilityMap_ri.png,125.1314,-14.054,0,0,1
01136_94.2510_-23.0482_VariabilityMap_ri.png,94.251,-23.0482,0,0,1
00607_99.2878_52.2246_VariabilityMap_ri.png,99.2878,52.2246,0,0,1
00785_231.8340_1.6944_VariabilityMap_ri.png,231.834,1.6944,0,0,1
01029_305.6004_-12.4117_VariabilityMap_ri.png,305.6004,-12.4117,0,0,1
01424_276.4004_-29.5368_VariabilityMap_ri.png,276.4004,-29.5368,0,0,1
01675_150.0308_56.8941_VariabilityMap_ri.png,150.0308,56.8941,0,1,0
01208_281.8144_16.6746_VariabilityMap_ri.png,281.8144,16.6746,0,1,0
01127_220.4379_2.6287_VariabilityMap_ri.png,220.4379,2.6286,0,0,1
00784_96.0070_-1.0579_VariabilityMap_ri.png,96.007,-1.0579,0,0,1
01996_315.0747_-22.3756_VariabilityMap_ri.png,315.0747,-22.3756,0,1,0
01311_267.5686_-28.8437_VariabilityMap_ri.png,267.5686,-28.8437,0,0,1
00958_120.1892_11.9636_VariabilityMap_ri.png,120.1892,11.9636,0,0,1
01845_318.3761_19.0048_VariabilityMap_ri.png,318.3761,19.0048,0,0,1
01502_105.5708_-20.2737_VariabilityMap_ri.png,105.5708,-20.2737,0,0,1
01145_109.7386_-10.8987_VariabilityMap_ri.png,109.7386,-10.8987,0,0,1
00980_89.6087_30.7232_VariabilityMap_ri.png,89.6087,30.7232,1,0,0
00674_277.1485_14.6807_VariabilityMap_ri.png,277.1485,14.6807,0,0,1
00806_262.1056_-15.9133_VariabilityMap_ri.png,262.1056,-15.9133,0,0,1
01421_238.4561_-10.4123_VariabilityMap_ri.png,238.4561,-10.4123,0,0,1
01327_113.4525_9.0240_VariabilityMap_ri.png,113.4525,9.0239,0,0,1
00601_46.6429_-26.7259_VariabilityMap_ri.png,46.6429,-26.7259,0,0,1
00935_27.9665_48.9753_VariabilityMap_ri.png,27.9665,48.9753,0,0,1
01094_279.8897_-24.5541_VariabilityMap_ri.png,279.8897,-24.554,0,0,1
01365_100.0245_-16.4284_VariabilityMap_ri.png,100.0245,-16.4284,0,0,1
01981_110.2731_-26.0461_VariabilityMap_ri.png,110.2731,-26.0461,0,0,1
00644_80.2879_36.6593_VariabilityMap_ri.png,80.2878,36.6593,0,1,0
00639_297.4012_77.5442_VariabilityMap_ri.png,297.4012,77.5442,0,0,1
01580_302.2641_62.5610_VariabilityMap_ri.png,302.2641,62.561,0,0,1
00790_268.5427_-28.3349_VariabilityMap_ri.png,268.5427,-28.3349,0,1,0
01698_257.4594_-25.4930_VariabilityMap_ri.png,257.4594,-25.493,0,1,0
02280_266.8214_-26.6721_VariabilityMap_ri.png,266.8214,-26.6721,0,0,1
01465_32.6346_51.9953_VariabilityMap_ri.png,32.6346,51.9953,0,0,1
00959_337.0737_39.8181_VariabilityMap_ri.png,337.0736,39.8181,0,0,1
00697_355.7363_52.5573_VariabilityMap_ri.png,355.7363,52.5573,0,0,1
00897_282.2178_19.6538_VariabilityMap_ri.png,282.2178,19.6538,0,0,1
00799_91.0058_50.9031_VariabilityMap_ri.png,91.0057,50.9031,0,0,1
02023_284.4438_-19.7964_VariabilityMap_ri.png,284.4438,-19.7963,0,0,1
02259_153.1449_16.1324_VariabilityMap_ri.png,153.1449,16.1324,1,0,0
01130_15.8510_-6.9263_VariabilityMap_ri.png,15.851,-6.9263,0,0,1
01203_270.0239_-11.5096_VariabilityMap_ri.png,270.0239,-11.5096,0,1,0
00678_118.8662_17.0927_VariabilityMap_ri.png,118.8662,17.0927,0,0,1
00887_302.7709_11.8034_VariabilityMap_ri.png,302.7709,11.8034,0,0,1
00840_65.7673_29.2831_VariabilityMap_ri.png,65.7673,29.2831,0,0,1
00763_158.7141_36.2254_VariabilityMap_ri.png,158.7141,36.2254,0,0,1
00703_109.3478_70.4617_VariabilityMap_ri.png,109.3478,70.4616,0,0,1
01796_269.2978_-21.5339_VariabilityMap_ri.png,269.2978,-21.5339,0,0,1
00685_263.2409_3.7562_VariabilityMap_ri.png,263.2409,3.7562,0,0,1
01822_286.3225_-17.4203_VariabilityMap_ri.png,286.3225,-17.4203,0,0,1
01171_249.9913_-20.4797_VariabilityMap_ri.png,249.9913,-20.4797,0,0,1
00752_326.0972_32.1275_VariabilityMap_ri.png,326.0972,32.1275,0,0,1
02076_267.6413_24.1262_VariabilityMap_ri.png,267.6413,24.1262,0,0,1
01769_314.9628_17.6457_VariabilityMap_ri.png,314.9628,17.6457,0,0,1
01654_113.4767_-5.8157_VariabilityMap_ri.png,113.4767,-5.8157,0,0,1
02376_109.1032_24.0364_VariabilityMap_ri.png,109.1032,24.0364,0,0,1
02273_122.0589_-24.8200_VariabilityMap_ri.png,122.0589,-24.82,0,0,1
01241_123.6576_-26.9217_VariabilityMap_ri.png,123.6576,-26.9217,0,0,1
00866_74.3887_10.8192_VariabilityMap_ri.png,74.3887,10.8192,0,0,1
02198_134.4386_-3.7101_VariabilityMap_ri.png,134.4386,-3.7101,0,0,1
00901_231.6335_32.3491_VariabilityMap_ri.png,231.6335,32.3491,0,0,1
01059_282.3778_20.8126_VariabilityMap_ri.png,282.3778,20.8126,0,0,1
00991_107.8841_9.2860_VariabilityMap_ri.png,107.8841,9.286,0,0,1
01115_280.2485_-2.5617_VariabilityMap_ri.png,280.2485,-2.5617,0,0,1
02051_339.6053_40.6101_VariabilityMap_ri.png,339.6053,40.6101,0,0,1
01202_304.9635_-6.4922_VariabilityMap_ri.png,304.9635,-6.4922,0,0,1
01294_271.4513_-26.4991_VariabilityMap_ri.png,271.4513,-26.4991,0,0,1
01777_280.9639_10.5477_VariabilityMap_ri.png,280.9639,10.5477,0,0,1
02464_102.4247_-27.9554_VariabilityMap_ri.png,102.4247,-27.9554,0,0,1
01923_258.7172_-24.8741_VariabilityMap_ri.png,258.7172,-24.8741,0,0,1
02396_198.8894_-14.9679_VariabilityMap_ri.png,198.8894,-14.9679,0,0,1
01910_245.9928_0.6787_VariabilityMap_ri.png,245.9928,0.6787,0,0,1
01095_265.9575_-25.3184_VariabilityMap_ri.png,265.9575,-25.3184,0,1,0
00938_111.8370_8.0964_VariabilityMap_ri.png,111.837,8.0963,0,0,1
02006_286.0545_35.0597_VariabilityMap_ri.png,286.0545,35.0597,0,0,1
00699_128.1190_56.5430_VariabilityMap_ri.png,128.119,56.543,0,0,1
01187_39.2075_48.3330_VariabilityMap_ri.png,39.2075,48.333,0,0,1
01355_315.9541_10.8475_VariabilityMap_ri.png,315.9541,10.8475,0,0,1
01026_268.3465_-21.6473_VariabilityMap_ri.png,268.3465,-21.6473,0,0,1
00863_56.4521_47.0015_VariabilityMap_ri.png,56.4521,47.0015,1,0,0
01019_270.4265_-29.1034_VariabilityMap_ri.png,270.4264,-29.1034,0,1,0
01932_217.9727_-9.7280_VariabilityMap_ri.png,217.9727,-9.728,1,0,0
02092_97.5803_-26.8141_VariabilityMap_ri.png,97.5802,-26.8141,0,0,1
01159_102.1079_-25.6251_VariabilityMap_ri.png,102.1079,-25.6251,0,0,1
02481_190.3295_30.2117_VariabilityMap_ri.png,190.3295,30.2117,0,0,1
01087_10.1238_40.6182_VariabilityMap_ri.png,10.1237,40.6182,0,0,1
01275_279.1580_16.2718_VariabilityMap_ri.png,279.158,16.2718,0,0,1
00841_99.1513_20.0964_VariabilityMap_ri.png,99.1513,20.0964,0,0,1
00822_115.7013_-5.2195_VariabilityMap_ri.png,115.7013,-5.2195,0,0,1
02044_309.3449_5.5953_VariabilityMap_ri.png,309.3449,5.5953,0,0,1
01350_80.2837_-9.7443_VariabilityMap_ri.png,80.2837,-9.7443,0,0,1
01819_294.5030_-13.5645_VariabilityMap_ri.png,294.503,-13.5645,0,0,1
00849_350.7978_-27.4873_VariabilityMap_ri.png,350.7978,-27.4873,0,0,1
01085_23.9915_56.3756_VariabilityMap_ri.png,23.9914,56.3756,0,0,1
01461_263.7153_-9.5027_VariabilityMap_ri.png,263.7153,-9.5027,0,0,1
00643_35.3347_-29.5103_VariabilityMap_ri.png,35.3347,-29.5103,0,0,1
01376_272.6828_3.8905_VariabilityMap_ri.png,272.6828,3.8905,0,0,1
01199_281.5873_-17.1925_VariabilityMap_ri.png,281.5873,-17.1925,0,0,1
01533_42.3811_51.0141_VariabilityMap_ri.png,42.3811,51.0141,0,1,0
01820_122.4679_8.2039_VariabilityMap_ri.png,122.4679,8.2039,0,0,1
02246_260.4480_-22.7803_VariabilityMap_ri.png,260.448,-22.7803,0,0,1
01552_283.7075_-27.4236_VariabilityMap_ri.png,283.7075,-27.4236,0,0,1
00712_108.6462_-1.0370_VariabilityMap_ri.png,108.6462,-1.037,0,0,1
00638_84.4603_20.3267_VariabilityMap_ri.png,84.4603,20.3267,0,1,0
01626_282.3521_-0.8614_VariabilityMap_ri.png,282.3521,-0.8614,0,0,1
01139_273.0240_11.6346_VariabilityMap_ri.png,273.024,11.6346,0,1,0
00943_233.6641_-11.2547_VariabilityMap_ri.png,233.6641,-11.2547,0,0,1
02219_103.0153_-11.7438_VariabilityMap_ri.png,103.0153,-11.7438,0,0,1
02418_32.1805_73.7307_VariabilityMap_ri.png,32.1805,73.7307,0,0,1
01478_265.6172_-29.8897_VariabilityMap_ri.png,265.6172,-29.8897,0,0,1
00659_257.1811_-18.7579_VariabilityMap_ri.png,257.1811,-18.7579,0,0,1
00680_159.6215_46.5777_VariabilityMap_ri.png,159.6215,46.5777,0,0,1
01040_256.3718_-23.7408_VariabilityMap_ri.png,256.3718,-23.7408,0,0,1
01295_103.0689_-21.9349_VariabilityMap_ri.png,103.0689,-21.9349,0,0,1
01543_110.8977_-25.9814_VariabilityMap_ri.png,110.8977,-25.9814,0,0,1
00658_212.7947_-7.4822_VariabilityMap_ri.png,212.7947,-7.4822,0,0,1
01114_3.0622_10.3431_VariabilityMap_ri.png,3.0621,10.3431,0,0,1
01425_290.7916_40.7547_VariabilityMap_ri.png,290.7916,40.7547,0,0,1
00810_337.0822_17.5488_VariabilityMap_ri.png,337.0822,17.5488,0,0,1
00947_35.5218_-23.6957_VariabilityMap_ri.png,35.5218,-23.6957,0,0,1
00921_278.3062_41.4258_VariabilityMap_ri.png,278.3062,41.4258,0,0,1
00739_313.7382_-12.2173_VariabilityMap_ri.png,313.7382,-12.2173,0,0,1
01536_265.7983_6.4925_VariabilityMap_ri.png,265.7983,6.4925,0,0,1
01316_285.3723_42.2192_VariabilityMap_ri.png,285.3723,42.2192,0,0,1
02062_287.7798_-23.9631_VariabilityMap_ri.png,287.7798,-23.9631,0,0,1
01273_280.4815_26.3734_VariabilityMap_ri.png,280.4815,26.3734,0,0,1
02328_112.0518_-2.7005_VariabilityMap_ri.png,112.0518,-2.7005,0,0,1
00691_202.7925_28.2717_VariabilityMap_ri.png,202.7925,28.2717,0,0,1
01744_9.8308_13.1183_VariabilityMap_ri.png,9.8308,13.1183,0,0,1
01501_288.1955_-21.9115_VariabilityMap_ri.png,288.1955,-21.9115,0,0,1
01431_282.8055_-10.8140_VariabilityMap_ri.png,282.8055,-10.814,0,1,0
01061_278.7083_-28.4047_VariabilityMap_ri.png,278.7083,-28.4047,0,1,0
01763_234.1467_54.3161_VariabilityMap_ri.png,234.1467,54.3161,0,1,0
00914_266.3004_13.3644_VariabilityMap_ri.png,266.3004,13.3644,0,0,1
