,filename,RA,DEC,Lens,Unsure,Not_lens,variability_paths
320,01669_283.0871_-0.1660_VariabilityMap_ri.png,283.0871,-0.166,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01669_283.0871_-0.1660/output/1669_283.0871_-0.1660_VariabilityMap_ri_normalized.fits
321,01526_117.1680_-1.0614_VariabilityMap_ri.png,117.16799999999999,-1.0613,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01526_117.1680_-1.0614/output/1526_117.1680_-1.0614_VariabilityMap_ri_normalized.fits
322,01574_132.9797_9.8097_VariabilityMap_ri.png,132.9797,9.8097,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01574_132.9797_9.8097/output/1574_132.9797_9.8097_VariabilityMap_ri_normalized.fits
323,01422_80.1747_3.7732_VariabilityMap_ri.png,80.1747,3.7732,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01422_80.1747_3.7732/output/1422_80.1747_3.7732_VariabilityMap_ri_normalized.fits
324,01082_105.7048_53.1150_VariabilityMap_ri.png,105.7048,53.115,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01082_105.7048_53.1150/output/1082_105.7048_53.1150_VariabilityMap_ri_normalized.fits
325,00610_128.4731_-7.3519_VariabilityMap_ri.png,128.47299999999998,-7.3519,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00610_128.4731_-7.3519/output/610_128.4731_-7.3519_VariabilityMap_ri_normalized.fits
326,01146_115.7642_51.0914_VariabilityMap_ri.png,115.7642,51.0914,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01146_115.7642_51.0914/output/1146_115.7642_51.0914_VariabilityMap_ri_normalized.fits
327,01470_182.8692_-6.2716_VariabilityMap_ri.png,182.8692,-6.2716,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01470_182.8692_-6.2716/output/1470_182.8692_-6.2716_VariabilityMap_ri_normalized.fits
328,02404_301.7735_18.9500_VariabilityMap_ri.png,301.7735,18.95,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02404_301.7735_18.9500/output/2404_301.7735_18.9500_VariabilityMap_ri_normalized.fits
329,02100_294.5573_-24.8001_VariabilityMap_ri.png,294.5573,-24.8001,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02100_294.5573_-24.8001/output/2100_294.5573_-24.8001_VariabilityMap_ri_normalized.fits
330,00842_255.2966_-24.7704_VariabilityMap_ri.png,255.2966,-24.7704,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00842_255.2966_-24.7704/output/842_255.2966_-24.7704_VariabilityMap_ri_normalized.fits
331,00621_55.5315_33.1567_VariabilityMap_ri.png,55.5315,33.1567,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00621_55.5315_33.1567/output/621_55.5315_33.1567_VariabilityMap_ri_normalized.fits
332,01952_68.9673_21.5846_VariabilityMap_ri.png,68.9673,21.5845,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01952_68.9673_21.5846/output/1952_68.9673_21.5846_VariabilityMap_ri_normalized.fits
333,01511_275.0759_-23.0719_VariabilityMap_ri.png,275.0759,-23.0719,0,1,0,/mnt/FE867C3B867BF28F/diffpanstarrs3/01511_275.0759_-23.0719/output/1511_275.0759_-23.0719_VariabilityMap_ri_normalized.fits
334,01274_124.8029_70.7187_VariabilityMap_ri.png,124.8029,70.7187,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01274_124.8029_70.7187/output/1274_124.8029_70.7187_VariabilityMap_ri_normalized.fits
335,01010_65.4924_30.2898_VariabilityMap_ri.png,65.4924,30.2898,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01010_65.4924_30.2898/output/1010_65.4924_30.2898_VariabilityMap_ri_normalized.fits
336,02179_243.6315_36.3694_VariabilityMap_ri.png,243.6315,36.3694,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02179_243.6315_36.3694/output/2179_243.6315_36.3694_VariabilityMap_ri_normalized.fits
337,01113_331.8509_37.8182_VariabilityMap_ri.png,331.8509,37.8182,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01113_331.8509_37.8182/output/1113_331.8509_37.8182_VariabilityMap_ri_normalized.fits
338,01372_288.4441_-23.4214_VariabilityMap_ri.png,288.4441,-23.4213,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01372_288.4441_-23.4214/output/1372_288.4441_-23.4214_VariabilityMap_ri_normalized.fits
339,02174_40.0768_-2.1474_VariabilityMap_ri.png,40.0768,-2.1474,1,0,0,/mnt/FE867C3B867BF28F/diffpanstarrs3/02174_40.0768_-2.1474/output/2174_40.0768_-2.1474_VariabilityMap_ri_normalized.fits
340,02485_298.3880_-20.8750_VariabilityMap_ri.png,298.388,-20.875,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02485_298.3880_-20.8750/output/2485_298.3880_-20.8750_VariabilityMap_ri_normalized.fits
341,01924_287.0417_26.8786_VariabilityMap_ri.png,287.0417,26.8786,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01924_287.0417_26.8786/output/1924_287.0417_26.8786_VariabilityMap_ri_normalized.fits
342,01217_302.4519_20.1848_VariabilityMap_ri.png,302.4519,20.1848,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01217_302.4519_20.1848/output/1217_302.4519_20.1848_VariabilityMap_ri_normalized.fits
343,00736_276.5786_-15.3132_VariabilityMap_ri.png,276.5786,-15.3132,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00736_276.5786_-15.3132/output/736_276.5786_-15.3132_VariabilityMap_ri_normalized.fits
344,00873_301.9263_-14.6765_VariabilityMap_ri.png,301.9263,-14.6765,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00873_301.9263_-14.6765/output/873_301.9263_-14.6765_VariabilityMap_ri_normalized.fits
345,01679_9.2404_40.4306_VariabilityMap_ri.png,9.2404,40.4306,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01679_9.2404_40.4306/output/1679_9.2404_40.4306_VariabilityMap_ri_normalized.fits
346,01112_307.8920_20.6489_VariabilityMap_ri.png,307.892,20.6489,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01112_307.8920_20.6489/output/1112_307.8920_20.6489_VariabilityMap_ri_normalized.fits
347,01349_243.9257_12.5087_VariabilityMap_ri.png,243.9257,12.5086,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01349_243.9257_12.5087/output/1349_243.9257_12.5087_VariabilityMap_ri_normalized.fits
348,01488_66.1988_-25.0091_VariabilityMap_ri.png,66.1988,-25.0091,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01488_66.1988_-25.0091/output/1488_66.1988_-25.0091_VariabilityMap_ri_normalized.fits
349,01575_191.5569_50.5136_VariabilityMap_ri.png,191.5569,50.5135,1,0,0,/mnt/FE867C3B867BF28F/diffpanstarrs3/01575_191.5569_50.5136/output/1575_191.5569_50.5136_VariabilityMap_ri_normalized.fits
350,01408_291.8171_-10.0169_VariabilityMap_ri.png,291.8171,-10.0169,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01408_291.8171_-10.0169/output/1408_291.8171_-10.0169_VariabilityMap_ri_normalized.fits
351,02150_28.8353_5.3236_VariabilityMap_ri.png,28.8353,5.3236,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02150_28.8353_5.3236/output/2150_28.8353_5.3236_VariabilityMap_ri_normalized.fits
352,02506_325.8607_3.2960_VariabilityMap_ri.png,325.8607,3.2960000000000003,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02506_325.8607_3.2960/output/2506_325.8607_3.2960_VariabilityMap_ri_normalized.fits
353,00623_40.1304_40.3804_VariabilityMap_ri.png,40.1304,40.3804,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00623_40.1304_40.3804/output/623_40.1304_40.3804_VariabilityMap_ri_normalized.fits
354,01310_58.6803_34.7397_VariabilityMap_ri.png,58.6803,34.7397,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01310_58.6803_34.7397/output/1310_58.6803_34.7397_VariabilityMap_ri_normalized.fits
355,02318_279.8082_-3.9887_VariabilityMap_ri.png,279.8082,-3.9887,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02318_279.8082_-3.9887/output/2318_279.8082_-3.9887_VariabilityMap_ri_normalized.fits
356,01483_276.2818_2.3970_VariabilityMap_ri.png,276.2817,2.3969,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01483_276.2818_2.3970/output/1483_276.2818_2.3970_VariabilityMap_ri_normalized.fits
357,01103_135.4304_-19.8897_VariabilityMap_ri.png,135.4304,-19.8897,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01103_135.4304_-19.8897/output/1103_135.4304_-19.8897_VariabilityMap_ri_normalized.fits
358,00834_253.4576_-27.6447_VariabilityMap_ri.png,253.4576,-27.6447,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00834_253.4576_-27.6447/output/834_253.4576_-27.6447_VariabilityMap_ri_normalized.fits
359,01617_191.5327_-29.1500_VariabilityMap_ri.png,191.5327,-29.15,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01617_191.5327_-29.1500/output/1617_191.5327_-29.1500_VariabilityMap_ri_normalized.fits
360,01507_292.4556_34.1239_VariabilityMap_ri.png,292.4556,34.1239,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01507_292.4556_34.1239/output/1507_292.4556_34.1239_VariabilityMap_ri_normalized.fits
361,02349_264.5386_-28.8603_VariabilityMap_ri.png,264.5385,-28.8603,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02349_264.5386_-28.8603/output/2349_264.5386_-28.8603_VariabilityMap_ri_normalized.fits
362,01791_107.6659_-8.9534_VariabilityMap_ri.png,107.6659,-8.9534,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01791_107.6659_-8.9534/output/1791_107.6659_-8.9534_VariabilityMap_ri_normalized.fits
363,01985_100.9322_49.6990_VariabilityMap_ri.png,100.9322,49.699,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01985_100.9322_49.6990/output/1985_100.9322_49.6990_VariabilityMap_ri_normalized.fits
364,02238_14.0001_38.2719_VariabilityMap_ri.png,14.0001,38.2719,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02238_14.0001_38.2719/output/2238_14.0001_38.2719_VariabilityMap_ri_normalized.fits
365,01363_279.6770_5.4787_VariabilityMap_ri.png,279.677,5.4787,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01363_279.6770_5.4787/output/1363_279.6770_5.4787_VariabilityMap_ri_normalized.fits
366,01111_309.0607_-10.9315_VariabilityMap_ri.png,309.0607,-10.9315,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01111_309.0607_-10.9315/output/1111_309.0607_-10.9315_VariabilityMap_ri_normalized.fits
367,00630_108.2665_-28.0927_VariabilityMap_ri.png,108.2665,-28.0927,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00630_108.2665_-28.0927/output/630_108.2665_-28.0927_VariabilityMap_ri_normalized.fits
368,01301_293.1311_38.7776_VariabilityMap_ri.png,293.1311,38.7776,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01301_293.1311_38.7776/output/1301_293.1311_38.7776_VariabilityMap_ri_normalized.fits
369,01366_280.6534_-13.0409_VariabilityMap_ri.png,280.6533,-13.0409,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01366_280.6534_-13.0409/output/1366_280.6534_-13.0409_VariabilityMap_ri_normalized.fits
370,02212_280.7857_-15.4210_VariabilityMap_ri.png,280.7857,-15.421,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02212_280.7857_-15.4210/output/2212_280.7857_-15.4210_VariabilityMap_ri_normalized.fits
371,02540_100.6752_-4.6888_VariabilityMap_ri.png,100.6752,-4.6887,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02540_100.6752_-4.6888/output/2540_100.6752_-4.6888_VariabilityMap_ri_normalized.fits
372,01918_338.8824_15.7349_VariabilityMap_ri.png,338.8824,15.7349,0,1,0,/mnt/FE867C3B867BF28F/diffpanstarrs3/01918_338.8824_15.7349/output/1918_338.8824_15.7349_VariabilityMap_ri_normalized.fits
373,01734_334.0979_54.2417_VariabilityMap_ri.png,334.0979,54.2417,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01734_334.0979_54.2417/output/1734_334.0979_54.2417_VariabilityMap_ri_normalized.fits
374,00660_307.8313_-11.0417_VariabilityMap_ri.png,307.8313,-11.0417,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00660_307.8313_-11.0417/output/660_307.8313_-11.0417_VariabilityMap_ri_normalized.fits
375,02188_44.4105_66.8310_VariabilityMap_ri.png,44.4105,66.831,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02188_44.4105_66.8310/output/2188_44.4105_66.8310_VariabilityMap_ri_normalized.fits
376,00729_270.6612_-16.2829_VariabilityMap_ri.png,270.6612,-16.2829,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00729_270.6612_-16.2829/output/729_270.6612_-16.2829_VariabilityMap_ri_normalized.fits
377,01504_299.0871_6.9976_VariabilityMap_ri.png,299.0871,6.9976,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01504_299.0871_6.9976/output/1504_299.0871_6.9976_VariabilityMap_ri_normalized.fits
378,01842_302.0614_15.5351_VariabilityMap_ri.png,302.0614,15.5351,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01842_302.0614_15.5351/output/1842_302.0614_15.5351_VariabilityMap_ri_normalized.fits
379,01680_77.4385_51.7116_VariabilityMap_ri.png,77.4385,51.7116,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01680_77.4385_51.7116/output/1680_77.4385_51.7116_VariabilityMap_ri_normalized.fits
380,01653_216.4012_53.2134_VariabilityMap_ri.png,216.4012,53.2134,0,1,0,/mnt/FE867C3B867BF28F/diffpanstarrs3/01653_216.4012_53.2134/output/1653_216.4012_53.2134_VariabilityMap_ri_normalized.fits
381,01909_93.5244_44.2179_VariabilityMap_ri.png,93.5244,44.2179,0,1,0,/mnt/FE867C3B867BF28F/diffpanstarrs3/01909_93.5244_44.2179/output/1909_93.5244_44.2179_VariabilityMap_ri_normalized.fits
382,00848_64.3570_34.8954_VariabilityMap_ri.png,64.357,34.8954,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00848_64.3570_34.8954/output/848_64.3570_34.8954_VariabilityMap_ri_normalized.fits
383,00832_272.3039_-19.4077_VariabilityMap_ri.png,272.3039,-19.4076,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00832_272.3039_-19.4077/output/832_272.3039_-19.4077_VariabilityMap_ri_normalized.fits
384,01712_276.3275_14.2756_VariabilityMap_ri.png,276.3275,14.2756,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01712_276.3275_14.2756/output/1712_276.3275_14.2756_VariabilityMap_ri_normalized.fits
385,00909_273.0276_-18.3765_VariabilityMap_ri.png,273.0276,-18.3765,0,1,0,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00909_273.0276_-18.3765/output/909_273.0276_-18.3765_VariabilityMap_ri_normalized.fits
386,01080_313.1191_-24.8400_VariabilityMap_ri.png,313.1191,-24.84,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01080_313.1191_-24.8400/output/1080_313.1191_-24.8400_VariabilityMap_ri_normalized.fits
387,01840_289.0176_-19.1533_VariabilityMap_ri.png,289.0176,-19.1533,0,1,0,/mnt/FE867C3B867BF28F/diffpanstarrs3/01840_289.0176_-19.1533/output/1840_289.0176_-19.1533_VariabilityMap_ri_normalized.fits
388,01369_326.4216_14.3684_VariabilityMap_ri.png,326.4216,14.3684,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01369_326.4216_14.3684/output/1369_326.4216_14.3684_VariabilityMap_ri_normalized.fits
389,02189_103.1075_18.3501_VariabilityMap_ri.png,103.1075,18.3501,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02189_103.1075_18.3501/output/2189_103.1075_18.3501_VariabilityMap_ri_normalized.fits
390,02169_60.8903_39.9345_VariabilityMap_ri.png,60.8903,39.9345,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02169_60.8903_39.9345/output/2169_60.8903_39.9345_VariabilityMap_ri_normalized.fits
391,01054_137.5181_-21.5404_VariabilityMap_ri.png,137.5181,-21.5404,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01054_137.5181_-21.5404/output/1054_137.5181_-21.5404_VariabilityMap_ri_normalized.fits
392,01705_279.7353_10.7725_VariabilityMap_ri.png,279.7353,10.7725,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01705_279.7353_10.7725/output/1705_279.7353_10.7725_VariabilityMap_ri_normalized.fits
393,01474_15.0691_46.1669_VariabilityMap_ri.png,15.0691,46.1669,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01474_15.0691_46.1669/output/1474_15.0691_46.1669_VariabilityMap_ri_normalized.fits
394,01076_142.0970_21.6480_VariabilityMap_ri.png,142.097,21.648000000000003,0,1,0,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01076_142.0970_21.6480/output/1076_142.0970_21.6480_VariabilityMap_ri_normalized.fits
395,02028_293.7365_33.9121_VariabilityMap_ri.png,293.7365,33.9121,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02028_293.7365_33.9121/output/2028_293.7365_33.9121_VariabilityMap_ri_normalized.fits
396,01590_295.1243_9.6729_VariabilityMap_ri.png,295.1243,9.6729,0,1,0,/mnt/FE867C3B867BF28F/diffpanstarrs3/01590_295.1243_9.6729/output/1590_295.1243_9.6729_VariabilityMap_ri_normalized.fits
397,01003_105.0481_5.4790_VariabilityMap_ri.png,105.0481,5.479,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01003_105.0481_5.4790/output/1003_105.0481_5.4790_VariabilityMap_ri_normalized.fits
398,00748_180.3289_40.2215_VariabilityMap_ri.png,180.3289,40.2215,0,1,0,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00748_180.3289_40.2215/output/748_180.3289_40.2215_VariabilityMap_ri_normalized.fits
399,01713_100.8474_86.3721_VariabilityMap_ri.png,100.8473,86.3721,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01713_100.8474_86.3721/output/1713_100.8474_86.3721_VariabilityMap_ri_normalized.fits
400,01879_284.2911_-23.3747_VariabilityMap_ri.png,284.291,-23.3747,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01879_284.2911_-23.3747/output/1879_284.2911_-23.3747_VariabilityMap_ri_normalized.fits
401,02041_81.7269_8.8833_VariabilityMap_ri.png,81.7269,8.8833,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02041_81.7269_8.8833/output/2041_81.7269_8.8833_VariabilityMap_ri_normalized.fits
402,01270_280.4024_43.8532_VariabilityMap_ri.png,280.4024,43.8532,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01270_280.4024_43.8532/output/1270_280.4024_43.8532_VariabilityMap_ri_normalized.fits
403,02345_241.5980_-7.2189_VariabilityMap_ri.png,241.59799999999998,-7.2189,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02345_241.5980_-7.2189/output/2345_241.5980_-7.2189_VariabilityMap_ri_normalized.fits
404,01496_71.7247_-9.6370_VariabilityMap_ri.png,71.7247,-9.637,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01496_71.7247_-9.6370/output/1496_71.7247_-9.6370_VariabilityMap_ri_normalized.fits
405,01445_262.1494_-16.5408_VariabilityMap_ri.png,262.1494,-16.5408,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01445_262.1494_-16.5408/output/1445_262.1494_-16.5408_VariabilityMap_ri_normalized.fits
406,01846_116.3512_22.2438_VariabilityMap_ri.png,116.3512,22.2438,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01846_116.3512_22.2438/output/1846_116.3512_22.2438_VariabilityMap_ri_normalized.fits
407,01313_130.3314_54.8298_VariabilityMap_ri.png,130.3314,54.8298,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01313_130.3314_54.8298/output/1313_130.3314_54.8298_VariabilityMap_ri_normalized.fits
408,01881_273.8737_15.9621_VariabilityMap_ri.png,273.8737,15.9621,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01881_273.8737_15.9621/output/1881_273.8737_15.9621_VariabilityMap_ri_normalized.fits
409,01368_245.0369_56.0024_VariabilityMap_ri.png,245.0369,56.0024,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01368_245.0369_56.0024/output/1368_245.0369_56.0024_VariabilityMap_ri_normalized.fits
410,01594_249.2978_26.3452_VariabilityMap_ri.png,249.2978,26.3452,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01594_249.2978_26.3452/output/1594_249.2978_26.3452_VariabilityMap_ri_normalized.fits
411,01184_311.6318_-5.2181_VariabilityMap_ri.png,311.6318,-5.2181,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01184_311.6318_-5.2181/output/1184_311.6318_-5.2181_VariabilityMap_ri_normalized.fits
412,02195_267.5975_-0.4033_VariabilityMap_ri.png,267.5975,-0.4033,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02195_267.5975_-0.4033/output/2195_267.5975_-0.4033_VariabilityMap_ri_normalized.fits
413,02295_297.1527_-0.9848_VariabilityMap_ri.png,297.1527,-0.9848,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02295_297.1527_-0.9848/output/2295_297.1527_-0.9848_VariabilityMap_ri_normalized.fits
414,00989_110.7840_-1.5924_VariabilityMap_ri.png,110.78399999999999,-1.5924,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00989_110.7840_-1.5924/output/989_110.7840_-1.5924_VariabilityMap_ri_normalized.fits
415,01230_80.5351_-12.8814_VariabilityMap_ri.png,80.5351,-12.8814,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01230_80.5351_-12.8814/output/1230_80.5351_-12.8814_VariabilityMap_ri_normalized.fits
416,02425_252.9323_-29.9549_VariabilityMap_ri.png,252.9323,-29.9549,0,1,0,/mnt/FE867C3B867BF28F/diffpanstarrs3/02425_252.9323_-29.9549/output/2425_252.9323_-29.9549_VariabilityMap_ri_normalized.fits
417,00779_230.6570_-27.5030_VariabilityMap_ri.png,230.657,-27.503,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00779_230.6570_-27.5030/output/779_230.6570_-27.5030_VariabilityMap_ri_normalized.fits
418,00768_129.2980_20.6823_VariabilityMap_ri.png,129.298,20.6823,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00768_129.2980_20.6823/output/768_129.2980_20.6823_VariabilityMap_ri_normalized.fits
419,02257_271.6016_11.7686_VariabilityMap_ri.png,271.6016,11.7686,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02257_271.6016_11.7686/output/2257_271.6016_11.7686_VariabilityMap_ri_normalized.fits
420,01176_145.6458_23.1751_VariabilityMap_ri.png,145.6458,23.1751,0,1,0,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01176_145.6458_23.1751/output/1176_145.6458_23.1751_VariabilityMap_ri_normalized.fits
421,00701_175.3199_-11.2114_VariabilityMap_ri.png,175.3199,-11.2114,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00701_175.3199_-11.2114/output/701_175.3199_-11.2114_VariabilityMap_ri_normalized.fits
422,01175_287.9748_-21.0455_VariabilityMap_ri.png,287.9748,-21.0455,0,1,0,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01175_287.9748_-21.0455/output/1175_287.9748_-21.0455_VariabilityMap_ri_normalized.fits
423,02499_269.5490_-25.9833_VariabilityMap_ri.png,269.54900000000004,-25.9833,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02499_269.5490_-25.9833/output/2499_269.5490_-25.9833_VariabilityMap_ri_normalized.fits
424,01505_77.9139_57.5298_VariabilityMap_ri.png,77.9139,57.5298,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01505_77.9139_57.5298/output/1505_77.9139_57.5298_VariabilityMap_ri_normalized.fits
425,01462_252.2368_-9.1544_VariabilityMap_ri.png,252.2368,-9.1544,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01462_252.2368_-9.1544/output/1462_252.2368_-9.1544_VariabilityMap_ri_normalized.fits
426,02290_169.3628_42.0008_VariabilityMap_ri.png,169.3628,42.0008,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02290_169.3628_42.0008/output/2290_169.3628_42.0008_VariabilityMap_ri_normalized.fits
427,02037_90.7588_37.8932_VariabilityMap_ri.png,90.7587,37.8932,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02037_90.7588_37.8932/output/2037_90.7588_37.8932_VariabilityMap_ri_normalized.fits
428,00996_6.2687_52.6137_VariabilityMap_ri.png,6.2687,52.6137,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00996_6.2687_52.6137/output/996_6.2687_52.6137_VariabilityMap_ri_normalized.fits
429,01921_287.4294_22.2843_VariabilityMap_ri.png,287.4294,22.2843,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01921_287.4294_22.2843/output/1921_287.4294_22.2843_VariabilityMap_ri_normalized.fits
430,02312_294.5646_-12.2073_VariabilityMap_ri.png,294.5646,-12.2073,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/02312_294.5646_-12.2073/output/2312_294.5646_-12.2073_VariabilityMap_ri_normalized.fits
431,01798_274.0463_-17.4965_VariabilityMap_ri.png,274.0462,-17.4965,0,0,1,/mnt/FE867C3B867BF28F/diffpanstarrs3/01798_274.0463_-17.4965/output/1798_274.0463_-17.4965_VariabilityMap_ri_normalized.fits
432,00964_97.6428_50.2502_VariabilityMap_ri.png,97.6427,50.2502,0,1,0,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/00964_97.6428_50.2502/output/964_97.6428_50.2502_VariabilityMap_ri_normalized.fits
433,01209_319.0140_-16.7534_VariabilityMap_ri.png,319.014,-16.7534,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01209_319.0140_-16.7534/output/1209_319.0140_-16.7534_VariabilityMap_ri_normalized.fits
434,01378_259.0331_34.6594_VariabilityMap_ri.png,259.0331,34.6594,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01378_259.0331_34.6594/output/1378_259.0331_34.6594_VariabilityMap_ri_normalized.fits
435,01289_309.7132_54.1950_VariabilityMap_ri.png,309.7131,54.195,0,0,1,/media/frederic/01CF3B90E9BF6E00/panstarrstrials2/01289_309.7132_54.1950/output/1289_309.7132_54.1950_VariabilityMap_ri_normalized.fits
